Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"310,717",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"302,208",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"151,892",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"130,160",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"189,012",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"288,910",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"354,983",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"286,321",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"168,581",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"134,552",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"205,651",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"188,164",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"45,939",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"143,798",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"118,816",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"140,632",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"53,511",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"58,348",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"94,676",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"171,703",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"130,421",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"132,720",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"173,529",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"113,614",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"95,092",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"194,071",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"229,607",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"254,949",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"273,055",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"170,737",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"216,672",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"181,115",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"260,625",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"218,507",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"223,417",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"288,083",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"157,253",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,13,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"238,767",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,43,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"159,769",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"114,371",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"134,073",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"86,278",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"305,707",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"248,234",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"134,468",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"88,243",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,WYANDOTTE,209,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"11,131",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"196,101",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"191,540",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"178,441",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"199,106",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"225,163",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"272,996",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"323,248",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"424,448",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"106,620",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"80,816",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"229,870",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"125,376",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"242,366",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"195,553",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"128,037",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"255,196",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"227,557",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"407,132",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"312,857",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"295,532",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"325,862",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,1,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"109,958",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"96,770",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"274,487",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"27,339",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"215,595",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,COWLEY,35,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"144,425",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"153,589",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ELK,49,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"35,900",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"72,526",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,LABETTE,99,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"139,573",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"101,329",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,NEOSHO,133,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"112,921",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,WILSON,205,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"142,719",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,WOODSON,207,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"94,299",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,CLARK,25,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"81,879",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,FINNEY,55,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"370,072",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,FORD,57,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"286,263",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,GRANT,67,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"175,725",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,GRAY,69,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"273,329",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HAMILTON,75,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"217,281",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HASKELL,81,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"242,130",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"180,316",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,KEARNY,93,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"187,892",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"232,429",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"178,875",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"188,729",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"204,776",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"267,698",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"236,350",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"252,923",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"137,761",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"188,611",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"183,892",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"234,159",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"146,014",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"155,106",
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"226,116",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,ANDERSON,5,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"21,639",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,BATH,11,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"35,122",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"50,957",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,BOYLE,21,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"28,925",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,CLARK,49,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"39,324",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"29,796",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"51,950",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"21,508",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,GARRARD,79,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"34,281",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"50,082",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"23,201",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"56,818",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,MADISON,151,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"53,490",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,MASON,161,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"50,474",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,MERCER,167,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"45,436",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,MONTGOMERY,173,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"32,107",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"33,328",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,ROBERTSON,201,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"12,203",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"33,441",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"93,994",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"25,044",
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,,,0,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TOTAL,NOT SPECIFIED,"53,668",
