Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2007,YEAR,MISSOURI,29,SALINE,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",298089
CENSUS,2007,YEAR,MISSOURI,29,CRAWFORD,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28357
CENSUS,2007,YEAR,MISSOURI,29,FRANKLIN,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",115805
CENSUS,2007,YEAR,MISSOURI,29,GASCONADE,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59577
CENSUS,2007,YEAR,MISSOURI,29,JEFFERSON,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29890
CENSUS,2007,YEAR,MISSOURI,29,LINCOLN,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142573
CENSUS,2007,YEAR,MISSOURI,29,MONTGOMERY,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",147485
CENSUS,2007,YEAR,MISSOURI,29,PERRY,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",103701
CENSUS,2007,YEAR,MISSOURI,29,ST CHARLES,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",111908
CENSUS,2007,YEAR,MISSOURI,29,ST FRANCOIS,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30918
CENSUS,2007,YEAR,MISSOURI,29,ST LOUIS,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15296
CENSUS,2007,YEAR,MISSOURI,29,STE GENEVIEVE,186,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66818
CENSUS,2007,YEAR,MISSOURI,29,WARREN,219,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72884
CENSUS,2007,YEAR,MISSOURI,29,WASHINGTON,221,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24126
CENSUS,2007,YEAR,MISSOURI,29,ADAIR,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",95015
CENSUS,2007,YEAR,MISSOURI,29,CARROLL,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",218136
CENSUS,2007,YEAR,MISSOURI,29,CHARITON,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",213213
CENSUS,2007,YEAR,MISSOURI,29,GRUNDY,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",109245
CENSUS,2007,YEAR,MISSOURI,29,LINN,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",132950
CENSUS,2007,YEAR,MISSOURI,29,LIVINGSTON,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",166051
CENSUS,2007,YEAR,MISSOURI,29,MACON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",147565
CENSUS,2007,YEAR,MISSOURI,29,MERCER,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60712
CENSUS,2007,YEAR,MISSOURI,29,PUTNAM,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73647
CENSUS,2007,YEAR,MISSOURI,29,RANDOLPH,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",86479
CENSUS,2007,YEAR,MISSOURI,29,SCHUYLER,197,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46243
CENSUS,2007,YEAR,MISSOURI,29,SULLIVAN,211,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",88436
CENSUS,2007,YEAR,MISSOURI,29,AUDRAIN,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",308285
CENSUS,2007,YEAR,MISSOURI,29,CLARK,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",146805
CENSUS,2007,YEAR,MISSOURI,29,KNOX,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",127378
CENSUS,2007,YEAR,MISSOURI,29,LEWIS,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142381
CENSUS,2007,YEAR,MISSOURI,29,MARION,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142188
CENSUS,2007,YEAR,MISSOURI,29,MONROE,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142075
CENSUS,2007,YEAR,MISSOURI,29,PIKE,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",209595
CENSUS,2007,YEAR,MISSOURI,29,RALLS,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134636
CENSUS,2007,YEAR,MISSOURI,29,SCOTLAND,199,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",107931
CENSUS,2007,YEAR,MISSOURI,29,SHELBY,205,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",169765
CENSUS,2007,YEAR,MISSOURI,29,ANDREW,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137680
CENSUS,2007,YEAR,MISSOURI,29,ATCHISON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",246208
CENSUS,2007,YEAR,MISSOURI,29,BUCHANAN,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",124511
CENSUS,2007,YEAR,MISSOURI,29,CALDWELL,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",104054
CENSUS,2007,YEAR,MISSOURI,29,CLAY,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60325
CENSUS,2007,YEAR,MISSOURI,29,CLINTON,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",120577
CENSUS,2007,YEAR,MISSOURI,29,DAVIESS,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",146028
CENSUS,2007,YEAR,MISSOURI,29,DE KALB,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",113723
CENSUS,2007,YEAR,MISSOURI,29,GENTRY,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",110245
CENSUS,2007,YEAR,MISSOURI,29,HARRISON,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155216
CENSUS,2007,YEAR,MISSOURI,29,HOLT,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",187929
CENSUS,2007,YEAR,MISSOURI,29,NODAWAY,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",302049
CENSUS,2007,YEAR,MISSOURI,29,PLATTE,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",111719
CENSUS,2007,YEAR,MISSOURI,29,RAY,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142102
CENSUS,2007,YEAR,MISSOURI,29,WORTH,227,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49810
CENSUS,2007,YEAR,MISSOURI,29,BOLLINGER,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73428
CENSUS,2007,YEAR,MISSOURI,29,CARTER,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8884
CENSUS,2007,YEAR,MISSOURI,29,DENT,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23102
CENSUS,2007,YEAR,MISSOURI,29,DOUGLAS,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36019
CENSUS,2007,YEAR,MISSOURI,29,HOWELL,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48417
CENSUS,2007,YEAR,MISSOURI,29,IRON,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10037
CENSUS,2007,YEAR,MISSOURI,29,MADISON,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19320
CENSUS,2007,YEAR,MISSOURI,29,OREGON,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26810
CENSUS,2007,YEAR,MISSOURI,29,OZARK,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25595
CENSUS,2007,YEAR,MISSOURI,29,REYNOLDS,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11111
CENSUS,2007,YEAR,MISSOURI,29,RIPLEY,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30415
CENSUS,2007,YEAR,MISSOURI,29,SHANNON,203,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15616
CENSUS,2007,YEAR,MISSOURI,29,TANEY,213,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12792
CENSUS,2007,YEAR,MISSOURI,29,TEXAS,215,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57701
CENSUS,2007,YEAR,MISSOURI,29,WAYNE,223,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19732
CENSUS,2007,YEAR,MISSOURI,29,WEBSTER,225,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72640
CENSUS,2007,YEAR,MISSOURI,29,WRIGHT,229,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55972
CENSUS,2007,YEAR,MISSOURI,29,BUTLER,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",206072
CENSUS,2007,YEAR,MISSOURI,29,CAPE GIRARDEAU,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",166298
CENSUS,2007,YEAR,MISSOURI,29,DUNKLIN,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",308967
CENSUS,2007,YEAR,MISSOURI,29,MISSISSIPPI,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",244577
CENSUS,2007,YEAR,MISSOURI,29,NEW MADRID,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",366402
CENSUS,2007,YEAR,MISSOURI,29,PEMISCOT,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",296394
CENSUS,2007,YEAR,MISSOURI,29,SCOTT,201,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",188785
CENSUS,2007,YEAR,MISSOURI,29,STODDARD,207,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",394471
CENSUS,2007,YEAR,MISSOURI,29,BARRY,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",77319
CENSUS,2007,YEAR,MISSOURI,29,BARTON,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",193993
CENSUS,2007,YEAR,MISSOURI,29,CHRISTIAN,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52185
CENSUS,2007,YEAR,MISSOURI,29,DADE,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",105106
CENSUS,2007,YEAR,MISSOURI,29,GREENE,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",65849
CENSUS,2007,YEAR,MISSOURI,29,JASPER,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",110017
CENSUS,2007,YEAR,MISSOURI,29,LAWRENCE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",112839
CENSUS,2007,YEAR,MISSOURI,29,MCDONALD,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37370
CENSUS,2007,YEAR,MISSOURI,29,NEWTON,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",81364
CENSUS,2007,YEAR,MISSOURI,29,STONE,209,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22203
CENSUS,2007,YEAR,MISSOURI,29,BATES,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225549
CENSUS,2007,YEAR,MISSOURI,29,CASS,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",171986
CENSUS,2007,YEAR,MISSOURI,29,CEDAR,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52454
CENSUS,2007,YEAR,MISSOURI,29,HENRY,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",146915
CENSUS,2007,YEAR,MISSOURI,29,JACKSON,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",90618
CENSUS,2007,YEAR,MISSOURI,29,JOHNSON,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",204717
CENSUS,2007,YEAR,MISSOURI,29,LAFAYETTE,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",239020
CENSUS,2007,YEAR,MISSOURI,29,ST CLAIR,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",96976
CENSUS,2007,YEAR,MISSOURI,29,VERNON,217,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",192636
CENSUS,2007,YEAR,MONTANA,30,BROADWATER,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69460
CENSUS,2007,YEAR,MONTANA,30,CASCADE,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",252755
CENSUS,2007,YEAR,MONTANA,30,FERGUS,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",380163
CENSUS,2007,YEAR,MONTANA,30,GOLDEN VALLEY,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48819
CENSUS,2007,YEAR,MONTANA,30,JUDITH BASIN,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",185601
CENSUS,2007,YEAR,MONTANA,30,LEWIS AND CLARK,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",71234
CENSUS,2007,YEAR,MONTANA,30,MEAGHER,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57223
CENSUS,2007,YEAR,MONTANA,30,MUSSELSHELL,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",70412
CENSUS,2007,YEAR,MONTANA,30,PETROLEUM,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51446
CENSUS,2007,YEAR,MONTANA,30,WHEATLAND,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83199
CENSUS,2007,YEAR,MONTANA,30,BLAINE,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",283782
CENSUS,2007,YEAR,MONTANA,30,CHOUTEAU,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",572544
CENSUS,2007,YEAR,MONTANA,30,GLACIER,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",275676
CENSUS,2007,YEAR,MONTANA,30,HILL,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",470007
CENSUS,2007,YEAR,MONTANA,30,LIBERTY,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",286818
CENSUS,2007,YEAR,MONTANA,30,PHILLIPS,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225220
CENSUS,2007,YEAR,MONTANA,30,PONDERA,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",301101
CENSUS,2007,YEAR,MONTANA,30,TETON,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",280985
CENSUS,2007,YEAR,MONTANA,30,TOOLE,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",303941
CENSUS,2007,YEAR,MONTANA,30,DANIELS,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",361747
CENSUS,2007,YEAR,MONTANA,30,DAWSON,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",253278
CENSUS,2007,YEAR,MONTANA,30,GARFIELD,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",166640
CENSUS,2007,YEAR,MONTANA,30,MCCONE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",292559
CENSUS,2007,YEAR,MONTANA,30,RICHLAND,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",293176
CENSUS,2007,YEAR,MONTANA,30,ROOSEVELT,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",440050
CENSUS,2007,YEAR,MONTANA,30,SHERIDAN,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",483398
CENSUS,2007,YEAR,MONTANA,30,VALLEY,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",453240
CENSUS,2007,YEAR,MONTANA,30,DEER LODGE,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11755
CENSUS,2007,YEAR,MONTANA,30,FLATHEAD,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57581
CENSUS,2007,YEAR,MONTANA,30,GRANITE,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25045
CENSUS,2007,YEAR,MONTANA,30,LAKE,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64033
CENSUS,2007,YEAR,MONTANA,30,LINCOLN,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8723
CENSUS,2007,YEAR,MONTANA,30,MINERAL,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2449
CENSUS,2007,YEAR,MONTANA,30,MISSOULA,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16651
CENSUS,2007,YEAR,MONTANA,30,POWELL,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57430
CENSUS,2007,YEAR,MONTANA,30,RAVALLI,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39142
CENSUS,2007,YEAR,MONTANA,30,SANDERS,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23049
CENSUS,2007,YEAR,MONTANA,30,BIG HORN,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",216718
CENSUS,2007,YEAR,MONTANA,30,CARBON,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72347
CENSUS,2007,YEAR,MONTANA,30,PARK,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60300
CENSUS,2007,YEAR,MONTANA,30,STILLWATER,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",100258
CENSUS,2007,YEAR,MONTANA,30,SWEET GRASS,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51319
CENSUS,2007,YEAR,MONTANA,30,TREASURE,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28177
CENSUS,2007,YEAR,MONTANA,30,YELLOWSTONE,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",180320
CENSUS,2007,YEAR,MONTANA,30,CARTER,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",141887
CENSUS,2007,YEAR,MONTANA,30,CUSTER,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",96863
CENSUS,2007,YEAR,MONTANA,30,FALLON,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137355
CENSUS,2007,YEAR,MONTANA,30,POWDER RIVER,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",107602
CENSUS,2007,YEAR,MONTANA,30,PRAIRIE,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69278
CENSUS,2007,YEAR,MONTANA,30,ROSEBUD,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",104330
CENSUS,2007,YEAR,MONTANA,30,WIBAUX,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84937
CENSUS,2007,YEAR,MONTANA,30,BEAVERHEAD,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",121277
CENSUS,2007,YEAR,MONTANA,30,GALLATIN,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155842
CENSUS,2007,YEAR,MONTANA,30,JEFFERSON,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21453
CENSUS,2007,YEAR,MONTANA,30,MADISON,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",86550
CENSUS,2007,YEAR,MONTANA,30,SILVER BOW,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6722
CENSUS,2007,YEAR,NEBRASKA,31,BUFFALO,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",340514
CENSUS,2007,YEAR,NEBRASKA,31,CUSTER,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",511247
CENSUS,2007,YEAR,NEBRASKA,31,DAWSON,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",308037
CENSUS,2007,YEAR,NEBRASKA,31,GREELEY,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",105012
CENSUS,2007,YEAR,NEBRASKA,31,HALL,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",229141
CENSUS,2007,YEAR,NEBRASKA,31,HOWARD,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137705
CENSUS,2007,YEAR,NEBRASKA,31,SHERMAN,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",108722
CENSUS,2007,YEAR,NEBRASKA,31,VALLEY,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",138346
CENSUS,2007,YEAR,NEBRASKA,31,BUTLER,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",273922
CENSUS,2007,YEAR,NEBRASKA,31,CASS,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",236624
CENSUS,2007,YEAR,NEBRASKA,31,COLFAX,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",178697
CENSUS,2007,YEAR,NEBRASKA,31,DODGE,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",300832
CENSUS,2007,YEAR,NEBRASKA,31,DOUGLAS,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69504
CENSUS,2007,YEAR,NEBRASKA,31,HAMILTON,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",287753
CENSUS,2007,YEAR,NEBRASKA,31,LANCASTER,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",288523
CENSUS,2007,YEAR,NEBRASKA,31,MERRICK,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",187894
CENSUS,2007,YEAR,NEBRASKA,31,NANCE,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",125394
CENSUS,2007,YEAR,NEBRASKA,31,PLATTE,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",333148
CENSUS,2007,YEAR,NEBRASKA,31,POLK,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",220110
CENSUS,2007,YEAR,NEBRASKA,31,SARPY,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",82334
CENSUS,2007,YEAR,NEBRASKA,31,SAUNDERS,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",331509
CENSUS,2007,YEAR,NEBRASKA,31,SEWARD,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",252855
CENSUS,2007,YEAR,NEBRASKA,31,WASHINGTON,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",179273
CENSUS,2007,YEAR,NEBRASKA,31,YORK,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",307157
CENSUS,2007,YEAR,NEBRASKA,31,ARTHUR,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25683
CENSUS,2007,YEAR,NEBRASKA,31,BLAINE,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34553
CENSUS,2007,YEAR,NEBRASKA,31,BOYD,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",80943
CENSUS,2007,YEAR,NEBRASKA,31,BROWN,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",97922
CENSUS,2007,YEAR,NEBRASKA,31,CHERRY,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",319873
CENSUS,2007,YEAR,NEBRASKA,31,GARFIELD,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",61187
CENSUS,2007,YEAR,NEBRASKA,31,GRANT,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,NEBRASKA,31,HOLT,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",573877
CENSUS,2007,YEAR,NEBRASKA,31,HOOKER,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,NEBRASKA,31,KEYA PAHA,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83871
CENSUS,2007,YEAR,NEBRASKA,31,LOGAN,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49593
CENSUS,2007,YEAR,NEBRASKA,31,LOUP,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30066
CENSUS,2007,YEAR,NEBRASKA,31,MCPHERSON,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18886
CENSUS,2007,YEAR,NEBRASKA,31,ROCK,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",123993
CENSUS,2007,YEAR,NEBRASKA,31,THOMAS,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9247
CENSUS,2007,YEAR,NEBRASKA,31,WHEELER,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",81560
CENSUS,2007,YEAR,NEBRASKA,31,ANTELOPE,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",341257
CENSUS,2007,YEAR,NEBRASKA,31,BOONE,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",267237
CENSUS,2007,YEAR,NEBRASKA,31,BURT,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225990
CENSUS,2007,YEAR,NEBRASKA,31,CEDAR,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",341896
CENSUS,2007,YEAR,NEBRASKA,31,CUMING,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",293341
CENSUS,2007,YEAR,NEBRASKA,31,DAKOTA,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",133987
CENSUS,2007,YEAR,NEBRASKA,31,DIXON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",154932
CENSUS,2007,YEAR,NEBRASKA,31,KNOX,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",243266
CENSUS,2007,YEAR,NEBRASKA,31,MADISON,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",240227
CENSUS,2007,YEAR,NEBRASKA,31,PIERCE,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",231013
CENSUS,2007,YEAR,NEBRASKA,31,STANTON,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",148220
CENSUS,2007,YEAR,NEBRASKA,31,THURSTON,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",157361
CENSUS,2007,YEAR,NEBRASKA,31,WAYNE,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",223273
CENSUS,2007,YEAR,NEBRASKA,31,BANNER,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",71984
CENSUS,2007,YEAR,NEBRASKA,31,BOX BUTTE,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",264038
CENSUS,2007,YEAR,NEBRASKA,31,CHEYENNE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",310434
CENSUS,2007,YEAR,NEBRASKA,31,DAWES,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",106851
CENSUS,2007,YEAR,NEBRASKA,31,DEUEL,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",129570
